Date,Open,High,Low,Close,Volume
3/6/2014,532.79,534.4399,528.1,530.75,6624600
3/7/2014,531.09,531.98,526.05,530.44,7883200
3/10/2014,528.36,533.33,528.3391,530.92,6378000
3/11/2014,535.45,538.74,532.59,536.09,9972300
3/12/2014,534.51,537.35,532,536.61,7118800
3/13/2014,537.44,539.66,529.16,530.65,9205100
3/14/2014,528.79,530.89,523,524.69,8471400
3/17/2014,527.7,529.97,525.85,526.74,7126600
3/18/2014,525.9,531.97,525.2001,531.4,7487400
3/19/2014,532.26,536.24,529,531.26,8027000
3/20/2014,529.89,532.67,527.35,528.7,7442800
3/21/2014,531.93,533.75,526.33,532.87,13358800
3/24/2014,538.42,540.5,535.06,539.19,12703600
3/25/2014,541.5,545.75,539.59,544.99,10081900
3/26/2014,546.52,549,538.86,539.78,10706000
3/27/2014,540.015,541.5,535.1201,537.46,7929700
3/28/2014,538.32,538.9399,534.25,536.86,7163000
3/31/2014,539.23,540.81,535.93,536.74,6023900
4/1/2014,537.76,541.87,536.77,541.65,7170000
4/2/2014,542.38,543.48,540.26,542.55,6443600
4/3/2014,541.39,542.5,537.64,538.79,5798000
4/4/2014,539.81,540,530.58,531.82,9830400
4/7/2014,528.02,530.9,521.89,523.47,10351800
4/8/2014,525.19,526.12,518.7001,523.44,8710300
4/9/2014,522.64,530.49,522.02,530.32,7363200
4/10/2014,530.68,532.24,523.17,523.48,8559000
4/11/2014,519,522.83,517.14,519.61,9704200
4/14/2014,521.9,522.16,517.21,521.68,7345500
4/15/2014,520.27,521.64,511.33,517.9599,9517500
4/16/2014,518.05,521.09,514.1354,519.01,7670200
4/17/2014,520,527.76,519.2,524.94,10154800
4/21/2014,525.34,532.14,523.96,531.17,6519600
4/22/2014,528.31,531.826,526.501,531.699,7234400
4/23/2014,529.06,531.13,524.45,524.75,14105000
4/24/2014,568.21,570,560.73,567.77,27139700
4/25/2014,564.53,571.99,563.96,571.94,13938400
4/28/2014,572.8,595.75,572.55,594.09,23910200
4/29/2014,593.74,595.98,589.51,592.33,12049200
4/30/2014,592.64,599.43,589.8,590.09,16308600
5/1/2014,592,594.8,586.36,591.48,8716000
5/2/2014,592.34,594.2,589.71,592.58,6839800
5/5/2014,590.14,601,590,600.96,10252400
5/6/2014,601.8,604.4099,594.41,594.41,13377300
5/7/2014,595.25,597.29,587.73,592.33,10102300
5/8/2014,588.25,594.41,586.4,587.99,8224900
5/9/2014,584.54,586.25,580.33,585.5425,10414200
5/12/2014,587.49,593.66,587.4,592.83,7614600
5/13/2014,592,594.54,590.7,593.76,5704900
5/14/2014,592.43,597.4,591.74,593.87,5943000
5/15/2014,594.7,596.6,588.04,588.82,8244500
5/16/2014,588.63,597.53,585.4,597.51,9866300
5/19/2014,597.85,607.33,597.33,604.59,11348400
5/20/2014,604.51,606.4,600.73,604.71,8387000
5/21/2014,603.83,606.7,602.06,606.31,7030700
5/22/2014,606.6,609.85,604.1,607.27,7170000
5/23/2014,607.25,614.7293,606.47,614.13,8293200
5/27/2014,615.88,625.86,615.63,625.63,12459500
5/28/2014,626.02,629.83,623.78,624.01,11267200
5/29/2014,627.85,636.87,627.77,635.38,13445500
5/30/2014,637.98,644.17,628.9,633,20143600
6/2/2014,633.96,634.83,622.5,628.65,13191100
6/3/2014,628.46,638.74,628.25,637.54,10453900
6/4/2014,637.44,647.89,636.11,644.82,11981500
6/5/2014,646.2,649.3699,642.61,647.35,10850200
6/6/2014,649.9,651.26,644.47,645.57,12497800
6/9/2014,92.7,93.88,91.75,93.7,75414997
6/10/2014,94.73,95.05,93.57,94.25,62777000
6/11/2014,94.13,94.76,93.47,93.86,45681000
6/12/2014,94.04,94.12,91.9,92.29,54749000
6/13/2014,92.2,92.44,90.88,91.28,54525000
6/16/2014,91.51,92.75,91.45,92.2,35561000
6/17/2014,92.31,92.7,91.8,92.08,29726000
6/18/2014,92.27,92.29,91.35,92.18,33514000
6/19/2014,92.29,92.3,91.3389,91.86,35528000
6/20/2014,91.85,92.55,90.9,90.91,100898000
6/23/2014,91.32,91.62,90.6,90.83,43694000
6/24/2014,90.75,91.74,90.19,90.28,39036000
6/25/2014,90.21,90.7,89.65,90.36,36869000
6/26/2014,90.37,91.05,89.8,90.9,32629000
6/27/2014,90.82,92,90.77,91.98,64029000
6/30/2014,92.1,93.725,92.09,92.93,49589000
7/1/2014,93.52,94.07,93.13,93.52,38223000
7/2/2014,93.865,94.06,93.09,93.48,28465000
7/3/2014,93.67,94.1,93.2,94.03,22891800
7/7/2014,94.14,95.99,94.1,95.968,56468000
7/8/2014,96.27,96.8,93.92,95.35,65222000
7/9/2014,95.44,95.95,94.76,95.39,36436000
7/10/2014,93.76,95.55,93.52,95.035,39686000
7/11/2014,95.36,95.89,94.8625,95.22,34018000
7/14/2014,95.86,96.89,95.65,96.45,42810000
7/15/2014,96.8,96.85,95.03,95.32,45477900
7/16/2014,96.97,97.1,94.74,94.78,53502000
7/17/2014,95.03,95.279,92.57,93.0899,57298000
7/18/2014,93.62,94.74,93.02,94.43,49988000
7/21/2014,94.99,95,93.72,93.939,39079000
7/22/2014,94.68,94.89,94.12,94.72,55197000
7/23/2014,95.42,97.88,95.17,97.19,92918000
7/24/2014,97.035,97.32,96.42,97.03,45729000
7/25/2014,96.85,97.84,96.64,97.671,43469000
7/28/2014,97.82,99.24,97.55,99.02,55318000
7/29/2014,99.33,99.44,98.25,98.38,43143000
7/30/2014,98.44,98.7,97.67,98.15,33010000
7/31/2014,97.16,97.45,95.33,95.6,56843000
8/1/2014,94.9,96.62,94.81,96.13,48511000
8/4/2014,96.37,96.58,95.17,95.59,39958000
8/5/2014,95.36,95.68,94.36,95.12,55933000
8/6/2014,94.75,95.48,94.71,94.96,38558000
8/7/2014,94.93,95.95,94.1,94.48,46711000
8/8/2014,94.26,94.82,93.28,94.74,41865000
8/11/2014,95.27,96.08,94.8355,95.99,36585000
8/12/2014,96.04,96.88,95.61,95.97,33795000
8/13/2014,96.15,97.24,96.04,97.24,31916000
8/14/2014,97.33,97.57,96.8,97.5,28116000
8/15/2014,97.9,98.19,96.86,97.98,48951000
8/18/2014,98.49,99.37,97.98,99.16,47572000
8/19/2014,99.41,100.68,99.32,100.53,69274700
8/20/2014,100.44,101.09,99.95,100.57,52612800
8/21/2014,100.57,100.94,100.11,100.58,33421900
8/22/2014,100.29,101.47,100.19,101.32,44102400
8/25/2014,101.79,102.17,101.28,101.54,40144700
8/26/2014,101.42,101.5,100.86,100.889,33119800
8/27/2014,101.02,102.57,100.7,102.13,46827400
8/28/2014,101.59,102.78,101.56,102.25,68389800
8/29/2014,102.86,102.9,102.2,102.5,44567000
9/2/2014,103.06,103.74,102.72,103.3,53491400
9/3/2014,103.1,103.2,98.58,98.94,125233100
9/4/2014,98.85,100.09,97.79,98.12,85594800
9/5/2014,98.8,99.39,98.31,98.97,58353200
9/8/2014,99.3,99.31,98.05,98.36,46277800
9/9/2014,99.08,103.08,96.14,97.99,189560600
9/10/2014,98.01,101.11,97.76,101,100741900
9/11/2014,100.41,101.44,99.62,101.43,62353100
9/12/2014,101.21,102.19,101.08,101.66,62626100
9/15/2014,102.81,103.05,101.44,101.63,61216500
9/16/2014,99.8,101.26,98.89,100.86,66818200
9/17/2014,101.27,101.8,100.5922,101.58,60892400
9/18/2014,101.93,102.35,101.56,101.79,37023900
9/19/2014,102.29,102.35,100.88,100.96,70838500
9/22/2014,101.8,102.14,100.58,101.06,52722000
9/23/2014,100.6,102.94,100.54,102.64,63347200
9/24/2014,102.16,102.85,101.2,101.75,59725174
9/25/2014,100.51,100.71,97.72,97.87,99565849
9/26/2014,98.53,100.75,98.4,100.75,62370501
9/29/2014,98.65,100.435,98.63,100.11,49766312
9/30/2014,100.81,101.54,100.53,100.75,55264139
10/1/2014,100.59,100.69,98.7,99.18,51491286
10/2/2014,99.27,100.22,98.04,99.9,47757828
10/3/2014,99.44,100.21,99.04,99.62,43469585
10/6/2014,99.95,100.65,99.42,99.62,37051182
10/7/2014,99.43,100.12,98.73,98.75,42094183
10/8/2014,98.76,101.11,98.31,100.8,57404674
10/9/2014,101.54,102.38,100.61,101.02,77376525
10/10/2014,100.69,102.03,100.3,100.73,66331592
10/13/2014,101.33,101.78,99.81,99.81,53583368
10/14/2014,100.39,100.52,98.57,98.75,63688562
10/15/2014,97.97,99.15,95.18,97.54,100933600
10/16/2014,95.55,97.72,95.41,96.26,72154523
10/17/2014,97.5,99,96.81,97.67,68179688
10/20/2014,98.315,99.96,98.22,99.76,77517279
10/21/2014,103.02,103.02,101.27,102.47,94623904
10/22/2014,102.84,104.11,102.6,102.99,68263146
10/23/2014,104.08,105.051,103.63,104.83,71074674
10/24/2014,105.18,105.49,104.53,105.22,47053916
10/27/2014,104.85,105.48,104.7,105.11,34187701
10/28/2014,105.4,106.74,105.35,106.74,48060949
10/29/2014,106.65,107.37,106.36,107.34,52687879
10/30/2014,106.959,107.35,105.9,106.98,40654793
10/31/2014,108.01,108.04,107.21,108,44639285
11/3/2014,108.22,110.3,108.01,109.4,52282550
11/4/2014,109.36,109.49,107.72,108.6,41574365
11/5/2014,109.1,109.3,108.125,108.86,37435905
11/6/2014,108.6,108.79,107.8,108.7,34968457
11/7/2014,108.75,109.32,108.55,109.01,33691535
11/10/2014,109.02,109.33,108.67,108.83,27195547
11/11/2014,108.7,109.75,108.4,109.7,27442252
11/12/2014,109.38,111.43,109.37,111.25,46942431
11/13/2014,111.8,113.45,111.6,112.82,59522855
11/14/2014,113.15,114.19,113.05,114.18,44063595
11/17/2014,114.27,117.28,113.3,113.99,46746712
11/18/2014,113.94,115.69,113.89,115.47,44223978
11/19/2014,115.44,115.74,113.8,114.67,41869160
11/20/2014,114.91,116.86,114.85,116.31,43395537
11/21/2014,117.51,117.57,116.03,116.47,57179298
11/24/2014,116.85,118.77,116.62,118.625,47450824
11/25/2014,119.07,119.75,117.45,117.6,68840440
11/26/2014,117.94,119.1,117.83,119,40831886
11/28/2014,119.27,119.4,118.05,118.93,24814402
12/1/2014,118.81,119.25,111.27,115.07,83814037
12/2/2014,113.5,115.75,112.75,114.63,59348940
12/3/2014,115.75,116.35,115.11,115.93,43063440
12/4/2014,115.77,117.2,115.29,115.49,42155776
12/5/2014,115.99,116.08,114.64,115,38318895
12/8/2014,114.1,114.648,111.62,112.4,57664850
12/9/2014,110.19,114.3,109.35,114.12,60208036
12/10/2014,114.41,114.85,111.54,111.95,44565318
12/11/2014,112.26,113.8,111.34,111.62,41471578
12/12/2014,110.46,111.87,109.58,109.73,56028138
12/15/2014,110.7,111.6,106.35,108.225,67218082
12/16/2014,106.37,110.16,106.26,106.745,60790733
12/17/2014,107.12,109.84,106.82,109.41,53411773
12/18/2014,111.87,112.65,110.66,112.65,59006218
12/19/2014,112.26,113.24,111.66,111.78,88429770
12/22/2014,112.16,113.49,111.97,112.94,45167549
12/23/2014,113.23,113.33,112.46,112.54,26028419
12/24/2014,112.58,112.71,112.01,112.01,14479611
12/26/2014,112.1,114.52,112.01,113.99,33720951
12/29/2014,113.79,114.77,113.7,113.91,27598920
12/30/2014,113.64,113.92,112.11,112.52,29881477
12/31/2014,112.82,113.13,110.21,110.38,41403351
